企業の成長にスピードとタイミングは必要の条件です。グローバリゼーションとは、日本から世界へ市場が広がったと同時に、日本市場にも世界の企業が参入することを意味します。つまり、グローバリゼーションによって市場の競争原理が導入され、日本の伝統的な組織の動かし方が通用しない時代が到来したということです。,西田厚聰
よく、組織のベクトルを合わせると言いますが、ベクトルだけを合わせても、各々のベクトルを構成するスカラー（量）そのものが大きくなれば、組織のトータルの力はさほど変わらないんです。各々のベクトルのスカラー、つまり従業員一人一人が成長したうえで、ベクトルを合わせれば、その組織の力というのは格段に大きなものになるでしょう。,西田厚聰
競争原理のもとでは、つねに一歩先を読み、先手を取らなければいけない。後ろ手に回った途端、コストは倍に膨らみます。ビジネスとは言ってみれば市場環境の変化など、時代が作り出す状況と相関関係にある関数です。時代の状況が変われば、経営の重要なポイントも変わってくるのです。状況が変われば事業の優劣関係もコロッと逆転するかもしれない。,西田厚聰
人間は非合理的な感情を持った動物ですから、体系的な手法では解決できない非合理的な側面をたくさん持ち合わせている。できなければ恥ずかしいとか、負ければ悔しいといった人間の原初的な感情が強靭なバネとなって、物事に邁進する強い情熱を掻き立てるんです。目的を達成しようとする強い意志を備えた情熱が、事業を遂行し、競争を勝ち抜いていく力になるのだと思います。,西田厚聰
山に登ろうとしてどこが頂上なのか知らなければ、登る気にもなりません。頂上は知っていても、途中でいまはここまで来た、あと残りどれくらいかと知ることによって元気が出るものでしょう。改革も同じです。エネルギーを奮い立たせる標識が必要なのです。,西村英俊
今日競争力がある強力な商品であっても、競合先の工夫によって知らない間に陳腐化しています。毎日、市場ニーズの変化という環境変化のリスクにさらされています。このリスクから会社を守って、大きな合理化の憂き目にあわぬためには商品に決して満足しないことです。,西村英俊
大がかりな合理化に追い込まれないために、リスクの排除を常に心がけるのが社長の役目。合理化すべき事態のリスクについて言えば、毎日毎日、日頃から合理化に取り組むことによって社内のリスクや非合理なやり方が堆積し、大がかりな合理化を余儀なくされるような場面を回避することが大切です。,西村英俊
どんなケースであったにせよ、つぶれたという結果の全責任を負うのが社長です。ですから、社長は今日も明日も次の日も、会社がつぶれることばかりを考えて、つぶれないように全神経を張りつめ、危険が迫っていないかを確かめながら、どんな危険の因子もこれを取り除いておかなければ安心して寝ることはできません。,西村英俊
スピーディな対策は不可欠で重要な経営者の素質ですが、原因を突かない、性急で一方的、画一的ないわゆる合理化策というのは会社を疲れさせ、停滞させてしまいます。合理化、すなわち人員削減というのでは、優秀な人材から会社を去り、会社の戦力は一層下がります。会社の成績はいよいよ絶望的、やっぱり会社はつぶれることになるのです。,西村英俊
成長しようとする会社は全体が大きくならねばなりません。そのためには、会社の全部の細胞がそれぞれ成長しなければ、全体も大きくなりません。大きくなれる細胞ばかりではなく、大きくなれない、また小さく萎える細胞もあります。最も弱い因子を引き抜く役割は社長、あなたです。これは社内では憎まれます。しかし、あなたがやらねば全体は助からない。,西村英俊
年功序列のエスカレーターの電源は切ってある。汗を流し知恵を出して階段を駆けのぼれ！,盛田昭夫
アイデアの良い人は世の中にたくさんいるが、良いと思ったアイデアを実行する勇気のある人は少ない。,盛田昭夫
人は誰でも種々様々な能力を持っているものなのに、自分がどんなに優れた能力があるかを知らずにいる場合が多いと思う。どの世界でも、偉人というものはたいて、自分で自分の能力を発見し、育てていった人であろう。,盛田昭夫
新入社員には「失敗しろ」といっています。ただし、同じミスを二度繰り返しているようではプロになれません。「ミスは恐れるな。ただし隠すな、繰り返すな」これがポイントです。,生田正治
僕はよく「愚痴をこぼすな、くよくよ後悔するな」と言っている。第一に時間の空費だし、体も弱る。それに周囲を暗くするから、これほど馬鹿なことはないと思っている。,正力松太郎
変化を恐れる会社は危険。動いている会社、企業は変化することの方がはるかに安全。,正田修
人間には一生のうち二度や三度のチャンスはある。それを生かすか殺すかの決断のために、日常の努力と精進、そして真面目といった理論と実践とを通 じて日夜思考の訓練を重ねることが成功への確率を増進する。そのために数多くの真剣勝負を経験し、勝負勘を養うことだ。「勘」とは、経験の集積から湧き出 る真実的総合判断なのである。,是川銀蔵
私は学校時代から考えていたのだが、商売人は、ときとすると、駆け引きをして嘘をつくことを商売の常道と考えがちである。これはとんでもない過ちなのだ。私は世の中に立っていく以上は、士魂商才の精神をもって進まなくてはならないと考え、その信念を堅持してきた。技術面では品質の改善、営業面では優良品の薄利多売の方針で臨んできたわけである。,杉山金太郎
失敗はしない方がいいが、私は失敗の質を叱る。悪意と怠慢と無知による失敗を。しかし、過失や勇み足は交通事故のようなものです。,水野健次郎
リスクがないところには、チャンスがない。チャンスがあるところには、必ずリスクがあると言ってもいい。もちろん、リスクヘッジ（危機回避）について考えなければいけないのですが、いつも石橋を叩いてばかりいて渡らないのでは、展望は開けないのです。,水口弘一
世の中に出てからも人の敷いたレールの上を無難に歩かされるのが嫌だった。だから役所でも民間でも仕事が軌道に乗ると、自ら手を引いた。事業というものは、計画を練り、新天地を開拓していくこと自体に楽しみがあるのだと思う。,進藤武左ヱ門
企業の社会的責任を忘れてはいけません。これは他人の身になって考える。自分が逆の立場だったらどうするかと思いを巡らすことで、そこに同情も生まれるわけです。,進藤貞和
ベンチャー企業は大企業と違ってパッと集まって、すぐに意思決定ができます。これは強みなんです。つまり、無駄な人を経由しない。それから、いくらスピードだと言っても、独断に陥ってはいけません。みんなで必ず議論して、ものごとを決めることです。,進藤晶弘
ハイテク分野の何よりの武器はスピードです。大企業は人を育て、開発をし、生産して、販売やサービスをするというプロセスをすべて自分のところでやります。そうすると、たいへんなお金がかかる。事実、工場を持ったり、販売チャンネルをもったりすると、大量の人を抱えて大量の投資をすることになる。これは大変な負担です。,進藤晶弘
反省し、直そうとするから改善があり、進歩がある。もし自分のやったことが正しいと思い込んだら、その人間の明日は来ない。,真藤恒
遊びがあればこそ、生物は変化する環境に適応して生き残り、繁栄を続けることができるが、遊びがなければ環境に適応できずに滅んでいくことになる。生物の適者生存の原理は他ならぬ遊びのあるなしによる環境適応力の優劣に委ねられているようなものである。,森田康
英国の劇作家バーナード・ショーは「余暇は休息ではない、休息は睡眠のようにとらなければならないものである。本当の余暇とは我々が好きなことをする自由であって、何もしないことではない」と書いている。余暇を単なる閑ではなく遊びの世界に高めることは、人それぞれの価値観があり、生活の知恵でもあり、人生の生き方そのものであるので、閑中遊ありもまた心がけ次第となる。,森田康
社員の中には知恵がある人間がたくさんいる。そういう人たちから自由さ、創造の喜びを奪ってはいけない。無鉄砲なくらいのチャレンジをさせなくては企業の若さは保てない。,松本望
社長はみんなの意見を最善の方向へまとめる最高のコーディネーターであるべきです。その際重要になるのは企業の向かっている方向を明確に、かつ、理論的に説明できるか否かです。経験だけではなく、理論武装は欠かせません。,松本誠也
一切のものには寿命があると知ったうえで、寿命に達するその瞬間までは、お互いがそこに全精神を打ち込んでゆく。そういう姿から、大きな安心感というか、おおらかな人生が開けるのではないかと思う。,松下幸之助
経営者に最も大切なことは、正しい自己評価と、その経営理念がどこに置かれているかということだ。その理念が、何が正しいかという人生観に立ち、かつ世界観さらには自然の摂理から芽生えてこなくてはならない。,松下幸之助
どんなに完備した組織を作り、新しい手法を導入しても、それを活かす人を得なければ成果も上がらず、企業の使命も果たせない。企業が社会に貢献しつつ、自らも隆々と発展していけるかどうかは、一にかかって人にある。,松下幸之助
何事によらず、志を立てて事を始めたら、少々うまくいかないとか、失敗したというようなことで簡単に諦めてしまってはいけないと思う。一度や二度の失敗でくじけたり諦めるというような心弱いことでは、本当にものごとをなし遂げていくことはできない。,松下幸之助
今日、よく耳にする言葉に「インテリの弱さ」ということがある。これは、インテリには、なまじっかな知識があるために、それにとらわれてしまい、それはできないとか、それはどう考えても無理だと思い込んでしまって、なかなか実行に移さないという一面を言った言葉だと思う。,松下幸之助
経営者の決断ということに関して言えば、とらわれた心を持って事を判断してはいかんということです。名誉欲にとらわれたり、世間の評判にとらわれたりしない。そういうものにとらわれないで、笑えば笑え、自分は正しい道を行くんだという強さが一面になかったらいけませんな。,松下幸之助
実際、ああそれはいままで何度もやってみたんだが、できないんだ。と決め込んでいることが、我々の身のまわりには意外に多いのではなかろうか。ときには自分の考え、また自分をとらえている常識や既存の知識から解放され、純粋な思いつき、というものを大切にしてみてはどうだろうか。,松下幸之助
自省の強い人は自分というものをよく知っている。つまり、自分で自分をよく見つめているのである。私はこれを自己観照と呼んでいるけれども、自分の心をいっぺん自分の身体から取り出して、外からもう一度自分というものを見直してみる。これができる人には、自分というものが素直に私心なく理解できるわけである。,松下幸之助
人間に寿命があるように、われわれの人間にも、それがいつのことがわからないにしても、やはり一つの寿命があると言えるのではないかと思う。だからといって、努力してもつまらないと放棄してしまうようでは、人間でいうところの天寿を全うせしめることはできない。これはいわば人間はやがて死ぬのだから不摂生、不養生の限りを尽くすのと同じであろう。,松下幸之助
既存の秩序から脱却しなければならない激動の時代。必要なのは勝ち抜くという気迫である。ビジネスは勝負。戦って勝つんだという闘争心を持て。,松永亀三郎
顧客の求めて「いない」コストは、商売をするにあたって大変な足かせになる。囲い込まれたい顧客などいない。商人のできることは、自ら指をたてて「この指とまれ。」と呼びかけることであり、その指に止まるかどうかは顧客が決めることだ。,松井道夫
これからは「個」の時代です。組織を構成する一人一人が主体性を持って行動できなければなりません。明治維新などの過去の「革命」の例を見ても、「個」が組織を利用して改革を成し遂げたのであり、今まさにそうした発想ができる人間が求められています。,松井道夫
組織の中で意思決定を行う際、視点を変えれば様々な「解答」が出てくる訳で、どれが正しいかを延々と議論したところで水掛け論になります。最終的にリーダーが決断して方針を決めれば済む話です。リーダーが判断を誤ることも十分あり得ますが、とにかく動かないことには何も始まりません。,松井道夫
新しいことは、批判精神からしか生まれない。一番大事なのは哲学するということ。自分の頭で考えること、自分を信じるということ。自分はエモーショナルな人間だと思っている。感性をベースに行動している。自分が問題意識を持ち、常に考えていれば、どんな人の話を聞いても必ず何か役に立つものである。,松井道夫
結局、最後はアナログに帰っていく。人間の感性とか、気が合うとか合わないとか、結局のところ人間の集まりである組織はそこへ戻っていく。エリートとは反逆児。自分が会社を創り上げるという意識が大切。組織を因数分解するとすべて「個」になる。「個」が何を創り上げるか、「個」の集積が組織なのだ。,松井道夫
３０年ほど前、私が社会に出た時には、時代に大きな変化はなく、過去の延長線上に未来があると信じることができました。しかし、当時大企業と言われていたところは、現在凄まじい競争の渦中にあり、のたうちまわっています。みんなが思い描いていた将来のイメージとは全然違い、予想もしなかった変化が起きているのです。,松井道夫
顧客第一主義という言葉があります。じつは、これは顧客を「集団」としてとらえた企業中心の考え方です。これでビジネスをやっていてはだめです。顧客一人一人を中心に置くことが重要なんです。お客さんは我々にお金を払ってくれる側。我々はお金をいただく側。そういう立場ですよ。我々商人というのは、選ばれるか選ばれないかという存在にすぎない。,松井道夫
社員の首切りをしない一番いい方法は何かというと、人を増やさないことです。ある程度の新陳代謝は必要だけれど、もう組織を拡大するのはやめようということ。会社の利益はだれが作るのかというと、社員、すなわち会社の仲間たちです。であるならば、利益は株主と会社の仲間たちに分配するのが当たり前でしょう。だったら、人数は少ない方がいいに決まっている。,松井道夫
いまは革命期の真っ最中です。世の中の風景は、大きく変化しています。これに気付いている人と、気付いていない人とでは天と地ほどの差が出てきます。たしかに、過去の延長線上に歴史が続いているのは事実です。しかし、必ず１００年か２００年に一回、世の中の様相がガラッと変わるエポック・メーキングな時代があるんですね。いま私たちが立っているのは、まさにその地点です。,松井道夫
無印良品のコンセプトが進化したのは、最初の６年か７年です。そこで終わっているんです。１００円ショップができて、ユニクロができてというなかで、どちらかというと暴力的な安さのほうに動いて行った。僕らの「わけあって、安い。」というのは、百貨店のクオリティを七掛けでというコンセプトですから、今後はそれに合った商品にしなければいけない。,松井忠三
ご存知のように成熟化が進んでいますから、ものすごく心地いいとか、つけたら気持ちいいとか、肌ざわりがいいとか、同じシャツでもデザインを含めて素晴らしくお値打ち感があるねという時代になっちゃったでしょう？これは、心が満足しないとダメな時代になったんです。その心の満足を具体的な商品で表すとするとどうするか。これが今の時代のキーワードです。,松井忠三
企業は経営者次第といわれる。しかも業績がよくなる時より悪くなる時の方が経営者の占める比重が大きい。,小林陽太郎
企業が健全な利益を生むためには、顧客・従業員・社会・そして株主に対する責任を果たしていく必要があり、そのことがひいては、長期的な株主の利益を実現することになる。それが、ステークホルダーズ・マネジメント（利害関係者経営）に徹するということだと思います。,小林陽太郎
リスクのない商売はない。リスク判断は上司に任せるつもりで何でも商売の種を捕まえてくることだ。,小林祐二
とにかくやってみろ。やってから文句を言え。やりもしないで、本を読んだり人から聞いて、そうなりますとわかったようなことを言うな。,小林大祐
出世の道は信用を得ることである。,小林一三
金がないから何もできなという人間は、金があっても何もできない人間である。,小林一三
自分の長所を磨くことを忘れて、無理からに常識にのみよる行動をとる若い平凡人が多すぎて困る。,小林一三
成功の道は信用を得ることである。どんなに才能や手腕があっても、平凡なことを忠実に実行できないような若者は将来の見込みはない。,小林一三
百歩先の見えるものは、狂人あつかいにされる。五十歩先の見えるものは、多くは犠牲者となる。十歩先の見えるものが、成功者である。現在が見えぬのは、落伍者である。,小林一三
サラリーマンに限らず、社会生活において成功するには、その道でエキスパートになる事だ。ある一つの事について、どうしてもその人でなければならないという人間になることだ。,小林一三
人生に勝利するには、何より勝つ心がけが必要である。人が八時間働くなら、十五時間働く気概、人がうまいものを食べているときには、自分はうまいものを食べないだけの度胸がなければいけない。,小林一三
自分の持つ長所を確信することである。確固たる思想を飽くまでも維持することである。訓練式タイプ型のみに憧れず、何人も持つ自分自身の長所を顧みて、それに磨きをかける人の多からんことを切に希望する。,小林一三
新しい仕事をするときは人に知ってもらうことが何より大切なことだ。いくら先見あるアイデアでも、人に知ってもらわないとその価値を発揮することはできない。だが並のやり方だと広く人に知ってもらうことはできない。,小林一三
はじめて会社に勤めると、誰しもいちばん最初に交際するのは感じのよい人です。しかし、私はこれには反対で、まず感じの悪い人に勇敢にぶつかっていくことです。こういう人は打ち解けると、感じのいい人よりむしろ親切で、本当の味方になってくれるものです。,小林一三
ある程度人並みの経営利益が上がっていれば、あとは無駄なことをやれ。一見、無駄に見えることでも長い目で見ると、将来の主力商品につながるケースが少なくない。,小野義一郎
論理的な思考とは、物事をシンプルに考えるということにほかならない。シンプルな論理的思考を心がけることだ。物事をできるだけ単純に考えることが、真の目的に到達する近道なのである。,小倉昌男
社員は将棋やチェスの駒ではない。それぞれが自分の生活を豊かにすべく生きている生身の人間である。そして彼らの幸福は、社長の腕一本にかかっていると言ってもいいだろう。社員の家族も含めれば、雇用している人の何倍もの人間の人生を社長は一人で背負っていることになる。,小倉昌男
数学の理論では１＋１は必ず２になる。だが、経営の論理では必ずしもそうとは限らない。１＋１が３になることもあれば、１にしかならないこともあるのが企業活動というものだ。なぜ１＋１がいつも２にならないかといえば、それは人間のやることだからだとしか答えようがない。,小倉昌男
どんな企業にも、目的と言うものがある。それを達成する手段として、最も合理的で効率の良い方法を考えて結果を出すのが企業経営だ。経営者には、それを理論的に考える力が求められる。それが経営者として成功するための最低条件であり、もっとも必要な条件だと言っていいだろう。,小倉昌男
部下が意欲的に目の前の仕事に取り組めるようにしたかったら、現場のリーダーは長期的なビジョンを説明しなければいけない。今の努力が将来どのような形で報われるのかを部下に説明する責任が上司にはある。それもビジョンと言うからには、目に見えるような具体的なものでなければいけないだろう。,小倉昌男
社長業というのはおもしろいどころか、ストレスの塊のようなものだ。年がら年中、思い責任を背中に感じながら身の引き締まる思いですごしていると、どんどん気持ちが鬱屈してくる。それを発散させる場所や機会が社長には少ない。組織と言うものは不思議で、たちが場上に行くほどストレス発散の機会が減るものだ。,小倉昌男
人から信用を得ようと思ったら、言葉だけでなく態度でも誠実さや真剣さなどを示さなければならない。企業が不祥事を起こしたとき、会社の幹部がテレビカメラの前で申し訳ありませんと謝罪しても世間が納得しないことが多いのは、その態度が心から謝っているように見えないからだろう。人々は、口先から発せられる言葉だけで物事を判断しているわけではない。,小倉昌男
経営者にとって、周囲の人間というのは極めて貴重な情報源である。そして意思決定の際に参考にする情報には、いいものも悪いものもなければいけない。ポジティブな要素とネガティブな要素を総合して、何かベターかを決めるのが、論理的な思考というものだ。ネガティブな要素があることを知らずに意思決定を行えば、まず間違いなく会社は悪い循環に突入していくだろう。,小倉昌男
とくに困るのは現場のリーダーが今日のことしか考えていないケースだろう。どんな将来に向かって努力を積み重ねるのかわからないまま、ひたすら目先の結果だけ求められたのでは、その下で働いている社員がいやになるのも当然だ。やる気が湧かないから当面の成績が上がらず、そのため上司はよけいにプレッシャーをかける。結果的にやる気も成績も低下する一方になってしまうのである。,小倉昌男
今のようにモノがあふれている世の中では、きちんとお客様に価値を提供できるところだけが生き残っていけるわけです。そのためには、ロジスティック（物流システム）や決済などをどれだけ洗練化してコストを下げていけるかにかかってくると思います。,小川善美
私が今まで見てきたことから考えると、諦めない人には必ずいいことがあります。もちろん、経営者として引き際が肝心な部分もありますが、どうやって生きながらえるかという部分もありますから、生きながらえてさえいれば、チャンスは必ず巡ってくるんです。,小川善美
逆風の中をなんとか耐え忍ぶと、結果的に競合企業がなくなっていくんです。３から４社くらい似たような会社があったのに、その会社だけが残ったという感じで。ここへ来てそういう会社がチャンスを得ているのを見ると、賢く立ち回るのも一つだし、泥臭くやるのも一つなんだなって勉強になりますね。,小川善美
年寄りを絶対にプロジェクトに入れるな。やる気のあるやつは、昨日入ったやつでも、１０年選手でも構わない。,小菅国安
自らの欠点に気付けば、それを乗り越えようとして努力する。だから、欠点が長所にもなるわけである。私なりに欠点を探し出したらなんだろうか。まず、金もうけに徹して何が何でもやるという貪欲さは私にない。これが欠点と言えば欠点だろう。事業家、起業家としては、何か物足りない男になるのではないかと思っている。,諸井虔
恐れる必要はありません。管理職集団の側も、自己否定をしなければ会社が生き残れないことがわかってきています。そこが大きな変化であり、チャンスです。経営トップが自分の職をかけて強いリーダーシップを発揮すれば、改革はできます。仮に業界のトップ企業の経営者が決断して改革を始めれば、同業他社にも改革の動きは広がっていくでしょう。,諸井虔
トップの決断次第です。日本企業のトップは管理集団の中から選ばれたエリート中のエリートですから、基本的に管理職と同じ体質なんですね。したがって、管理職集団のことを最も大切に思い、彼らの利益を優先して経営のかじ取りを行ってきた。言うなれば、管理職集団の代表のようなものです。逆に言えば、経営者にとって一番気になる存在は管理職集団なんです。,諸井虔
マジョリティ（多数派）が現在を作り、マイノリティ（少数派）が未来を創る。全員反対したものだけが一考に値する。経営者はこうしたマイノリティの理論を駆使しなければならない。,諸井貫一
経営は、上り坂のときには、下の者が上を持ち上げていくボトムズ・アップのやり方がよいが。いったん環境が悪くなってみんなが迷うときには、トップが主導権を発揮するトップ・ダウンのやり方が良いと思う。,春名和雄
商売気を離れて油の用意をした。私のお客だけは油不足で仕事を休むようなことはなかった。他の事業会社では油が切れて事業を休んだところがたくさん出た。私はただお客のために油を用意しただけだ。しかし戦争が済んだら、油は出光に任せておけということになった。金は儲けなかったが、得意先を儲けたのだ。,出光佐三
マネージメント（経営）にも様々なスタイルがありますが、私はオープンに自分の考えを打ち出して、みんなに共有してもらいたいと考えています。,出井伸之
ルールブレイカーというのは、アウトローという意味ではありません。古いルールを壊して、新しいルールをつくり上げるのが本当のルールブレイカーです。これはきちんと見分けないといけません。,出井伸之
私個人としては、やはり事業部長がいちばんやりがいがあって楽しかったですね。社長になると全体の責任を持たないといけないし、会社全体のムードを良くすることを考えなくてはいけませんから。,出井伸之
私自身はすぐに組織に限界を感じて働きたくなってしまう性分で、これまでも三年に一回は動くという主義でやってきました。三年過ぎたらポジションをかわる、それを三回やったら次は全く違うところへ行くという具合に、どんどん動いてきましたね。,出井伸之
変化を歓迎しない会社全体を変えていくわけですから、社長の意見は社内ではマイノリティたらざるを得ない。社長に就任した三年前から、これだけの大きな会社に変化の必要性を浸透させ、方向性を示し、実際にそれに向かって舵を切りだすことに努力してきました。,出井伸之
日本という国は足し算の文化だと思うのです。アメリカの文化は、Ａがあって次にＢに変わったら、Ａはなくなってしまう。でも、日本の文化は違います。ＡプラスＢという形で変わっていくことができるのです。ＡからＢになっても、Ａはなくならない。それが足し算の文化なんです。,出井伸之
私のビジョンとしては、まずカンパニー制でAV・エレクトロニクスの経営を適切に進めていく。その上で、グローバルなネットワーク環境に備え、各カンパニーがより独立してビジネスが進められるように、適切な本社を備えた分散型の体制を整えておくということです。競争を優位に進めていくための準備を進めています。,出井伸之
社員が提言をしてくれないとがっかりですね。例えば会議をやっていまして、絶対自分はこのプロジェクトはまとまらないと思うのに、会社がやっているからしょうがないと黙って社員が聞いているとしたら、それはやっぱり企業としては非常に危険です。見えない部分でまずいなというところがあったら、それをこうしたらいいんじゃないかと体を張ることです。,出井伸之
高給が欲しい人は辞めてもらって構わない。穴を埋める人材は組織の中でもどんどん育つ。痛くはない。能力さえ示せばリーダーシップを発揮できる仕組みは、高い報酬以上のインセンティブになる。,宿澤広朗
家族でも夫婦でも職場でもそうなんですが、ユーモアのセンスを共有できることはとても大切だと思う。偉そうな事を言うよりも、ユーモアを交わせる方がう まくやれる。仕事でも、信頼できる人とはユーモアのセンスを共有できるし、そういうセンスが合えば大事な仕事もうまくいく。,宿澤広朗
オリジナリティーとトレード・オフ（一方を追求すれば他方を犠牲にせざるを得ないという二律背反の状態・関係。優先事項のウェイト付けによる結果に違いが出ることを意識すること）はスポーツの戦略決定にとどまらず、ビジネスプランや自分の進路を考える際にも重要なファクターである。,宿澤広朗
決断の正しさを求められるのは当たり前の話で、要は正しい決断をいかに速く行動に移せるかである。決断の正しさと同じぐらいスピードは重要。数年前に『選択と集中』が流行ったが、他社と同じ事をやっているのでは本当の戦略とはいえない｡他人と違うオリジナルのアイデアを大胆に実行するのが戦略である。,宿澤広朗
大なる立志と小さい立志と矛盾するようなことがあってはならぬ。,渋沢栄一
数字算出の確固たる見通しと、裏づけのない事業は必ず失敗する。,渋沢栄一
人生の行路は様々で、時に善人が悪人に負けたごとく見えることもあるが、長い間の善悪の差別は確然とつくものである。,渋沢栄一
人を選ぶとき、家族を大切にしている人は間違いない。仁者に敵なし。私は人を使うときには、知恵の多い人より人情に厚い人を選んで採用している。,渋沢栄一
事業には信用が第一である。世間の信用を得るには、世間を信用することだ。個人も同じである｡自分が相手を疑いながら、自分を信用せよとは虫のいい話だ｡信用は実に資本であって商売繁盛の根底である。,渋沢栄一
多く聞き、多く見て、その中より最も善きものを選び、これに従うて行作せねばならぬのは中人の常なり。されどあまり見聞のみを博くしても、その人に取捨の見識がなければ、選択の見当がつかなくなって迷うようになるものだ。,渋沢栄一
すべて物を励むには競うということが必要であって、競うから励みが生ずるのである。いやしくも正しい道を、あくまで進んで行こうとすれば、絶対に争いを避けることはできぬものである。絶対に争いを避けて世の中を渡ろうとすれば、善が悪に勝たれるようなことになり、正義が行われぬようになってしまう。,渋沢栄一
限りある資産を頼りにするよりも、限りない資本を活用する心掛けが肝要である。限りない資本を活用する資格とは何であるか。それは信用である。信 用はそれが大きければ大きいほど、大いなる資本を活用することができる。世に立ち、大いに活動せんとする人は、資本を造るよりも、まず信用の厚い人たるべ く心掛けなくてはならない。,渋沢栄一
トップにすべての権限を集中させるのは、一見強力なリーダーシップと思われがちだが、権限と責任はできるだけ委譲した方がよい。権限と責任を持つ喜びが新しい分野を開拓するエネルギーとなるから。,若原泰之
日本のビジネスマンは地位が上がるほどに「現場」を忘れがちなところがある。机の上に積んだ書類を眺めているだけですべてをわかったと思うようになる。これは重大な欠陥である。,柴本重理
アメリカはまったく逆で、個人が個人の責任において何かをする。だから、ビジネスの場合では、個人が大きな仕事をゲットしてくれば、それに見合うような大きな報酬がある。そこに日本とアメリカのはっきりとした違いがあります。,寺澤芳男
自己顕示欲の強い、目立ちたがり屋になれと言っているんじゃないのです。そうじゃなくて、本当に本当に最後の大事なことは自分で決めなきゃいけない。自分の価値観じゃなきゃいけない。何が自分にとって一番大切なのかということを常に持っていなければいけない。,寺澤芳男
僕は日本語の自己責任と言う言葉は曖昧で好きではありません。日本語の自己責任は何か事が起こった場合、その責任を自分で取るという狭い意味になってしまっています。マーケットエコノミーでいう自己責任は、日本語の自己責任と言う言葉では十分に言い表せないと思います。,寺澤芳男
日本とアメリカの会社の違いは、一言でいうと「個」の確立の問題と言ったらいいでしょうか。どうも日本では個人主義の隣に利己主義があって、セルフィッシュと言う受け取られ方になってくる。あるいは個人プレー、スタンドプレーはいけないことと考えていて、チームプレー、団体行動をとる。,寺澤芳男
失業者が出た場合、それを救済する責任は、むろん政府にありますが、ＩＴ時代においては民間が新しい産業を興し、つまりベンチャーですね。それによって新しい雇用を確保するべきだし失業者も自らのスキルを高めて、新しい労働市場に能力をかわれるようにしなければいけない。これがマーケットエコノミーであり、自己責任の原則です。,寺澤芳男
人が生きていくうえで、何らかの生きがいを持つことは大切ですが、それにはまず手の届く目標を立てることが必要でしょう。ですから私はどんな小さなことでもいいから自分なりの目標を持ちなさいと言います。それをクリアできた時の気分を味わってほしい。それは次の目標へのステップともなり、ひいては生きがいにつながると思うから。,寺田千代乃
自信という言葉はよくつかわれるが、若者にとっては間違った自信でも、まず自信を持つことが大切だと思う。若者の欠点を責めず、長所を引き出して、一つでも得意のものを持たせてやる。先輩、上司にとって、それは一つの義務でさえあるかもしれない。,児島仁
学歴も肩書きも不要。ただし、人並み以上の努力は必要,糸山英太郎
カネ儲けに終わりはない。なぜならば、カネは己を飛躍成長させる『原資』となるからだ。,糸山英太郎
消費地の近くで生産するというのが基本理念。日本で生産しているものを海外生産に切り替える発想が時代遅れ。海外だけでしか生産していない製品があってもおかしくない。,志岐守哉
要するに、責任者として最も大切なことは、あらゆる意味で私がないということです。人を挙ぐるには、すべからく退くことを好むものを挙ぐるべし。,市村修平
ピンチやトラブルから逃げたら駄目。表面だけ取り繕っても次のトラブルを引き起こす。真正面から取り組めば必ず道は開ける。,市川重幸
万人がいれば、万人の力をいかに生かすかを考えていかなければならないと思うのですが、それにはさまざまな仕組みが必要です。実際、独創性を発揮できるような会社にするにはどうすればいいか、これはトップが最も頭を悩ます問題と言っていいのではないでしょうか。,山本卓眞
基本的にはっきりと評価制度を確立することだと思います。評価的インセンティブ（報奨）について言えば、それは人間の自己実現欲求の基礎になるものだと思います。評価が与えられることによって、ヒトは尊厳欲求を満たすことになるからです。そのためには、仕事の達成や組織の貢献に対し、満足感が得られる状況を作ることです。,山本卓眞
宇宙開発事業団の場合、二回連続で失敗する前、じつは２９回連続で成功している。これは凄いことであると同時に、不幸なことでもあるんです。失敗体験の蓄積が少ないから、背伸びをしていたところもあったのではないかと思います。日本の宇宙開発技術は、歴史も浅ければ、失敗体験も浅い。これは大きなハンディキャップです。,山之内秀一郎
ネットワークゲームは次世代の主流にならない、という私の考えが正しかったと証明されるのを見ずに辞めるのは心残りだ。,山内溥
市場調査？そんなことしてどうするんですか？任天堂が市場を創り出すんですよ。調査する必要などどこにもないでしょう。,山内溥
世間はよく成功者を手放しで尊敬してしまうが、成功者の言葉ならなんでもかんでも金科玉条のようにあがめるのはおかしい。     ,山内溥
運です。運が良かったんです。それを「この結果は俺の経営がうまかったんだ」とか「俺に力があったんだ」なんて思うと、もう駄目ですね。運です。,山内溥
世間にはよく成功した人間を尊敬する人がいるけれど、それが僕には不思議でしようがない。たまたま運が良かっただけの人を、どうして尊敬できるんでしょうかね。,山内溥
任天堂は一度受けたからといってシリーズの2作目3作目は出さない。任天堂はゲームキューブとゲームボーイアドバンスを連動させて、2やら3ではなく新しいジャンルをつくっていく考えである。,山内溥
ソフトハウスの囲い込みによって任天堂に勝ったという意見があり、かつてそのような状況があったことは認める。しかし、今は状況が変わっており、役に立たないソフトハウスを大量に抱え込めばいいわけではない。,山内溥
日本ではブームに乗ったと思ったら執着しないほうがいい。それはもう売れなくなるという意味だと受け止めるべきで、善後策をたてておかないと手痛い目にあう。一つの価値観や目先の目標にとらわれないことこそ大切。,山内溥
